timestamp,speed,throttle,brake
1744690748.1560566,1.375920009613037,0.0,0.0
1744690756.7893922,0.12245212197390118,0.75,0.0
1744690757.804257,0.054072405026582074,0.512499988079071,0.0
1744690758.8234894,0.02306132299368283,0.512499988079071,0.0
1744690759.8381646,0.009836780280477473,0.512499988079071,0.0
1744690760.847981,0.004017356946488641,0.512499988079071,0.0
1744690761.8595371,0.00021764092494428643,0.512499988079071,0.0
1744690762.873663,3.062784260660525,0.512499988079071,0.0
1744690763.889591,3.9735062222084605,0.512499988079071,0.0
1744690764.9035437,4.108965858058775,0.512499988079071,0.0
1744690765.9221354,4.613823066926653,0.512499988079071,0.0
1744690766.938986,5.3108246556245815,0.512499988079071,0.0
1744690767.9451642,6.012740432713905,0.512499988079071,0.0
1744690768.9493144,6.667514279455693,0.512499988079071,0.0
1744690769.9641824,7.279671195012783,0.512499988079071,0.0
1744690770.9795141,7.805398368549051,0.512499988079071,0.0
1744690771.9978902,8.314923197154831,0.512499988079071,0.0
1744690773.0186183,8.888060263705079,0.512499988079071,0.0
1744690774.054346,9.447290775858056,0.512499988079071,0.0
1744690775.0692809,10.00029582651526,0.512499988079071,0.0
1744690776.0863922,10.161642976021623,0.0,0.08753517270088196
1744690777.0917711,9.658783225446435,0.42854273319244385,0.0
1744690778.113034,9.629667039256589,0.4787828028202057,0.0
1744690779.1481466,9.812709332797755,0.2893664240837097,0.0
1744690780.1681676,9.744319776166721,0.3548135757446289,0.0
1744690781.189463,9.709347942724932,0.39206522703170776,0.0
1744690782.214339,9.7472547999625,0.3535241186618805,0.0
1744690783.2347527,9.747881108427094,0.35288262367248535,0.0
1744690784.2488062,9.732917406373016,0.36751341819763184,0.0
1744690785.2881885,9.737882145293897,0.3636966943740845,0.0
1744690786.3044167,9.182397356141768,0.0,0.800000011920929
1744690787.3213642,7.512672636605352,0.0,0.800000011920929
1744690788.3493989,3.7188115737247367,0.0,0.800000011920929
1744690789.3760307,0.03311699395124889,0.0,0.800000011920929
1744690790.4061482,0.024578954444846715,0.0,0.800000011920929
1744690791.4123683,0.014287826923279935,0.0,0.800000011920929
1744690792.4236648,0.006514504541748196,0.0,0.800000011920929
1744690793.4557586,0.0,0.0,0.800000011920929
1744690794.4693217,0.0,0.0,0.800000011920929
1744690795.478935,0.0,0.0,0.800000011920929
1744690796.4862795,0.0,0.0,0.800000011920929
1744690797.5284903,0.0,0.0,0.800000011920929
1744690798.556129,0.0,0.0,0.800000011920929
1744690799.5606349,0.0,0.0,0.800000011920929
1744690800.5784159,0.0,0.0,0.800000011920929
1744690801.613344,0.0,0.0,0.800000011920929
1744690802.6284194,0.0,0.0,0.800000011920929
1744690803.64703,0.0,0.0,0.800000011920929
1744690804.6570144,0.0,0.0,0.800000011920929
1744690805.6602867,0.0,0.0,0.800000011920929
1744690806.6816838,0.0,0.0,0.800000011920929
1744690807.6846142,0.0,0.0,0.800000011920929
1744690808.709719,0.0,0.0,0.800000011920929
1744690809.729848,0.0,0.0,0.800000011920929
1744690810.746677,0.0,0.0,0.800000011920929
1744690811.7706065,0.0,0.0,0.800000011920929
1744690812.7824526,0.0,0.0,0.800000011920929
1744690813.8171008,0.0,0.0,0.800000011920929
1744690814.8416376,0.0,0.0,0.800000011920929
1744690815.8643026,0.0,0.0,0.800000011920929
1744690816.8831081,0.0,0.0,0.800000011920929
1744690817.8997722,0.0,0.0,0.800000011920929
1744690818.9029322,0.0,0.0,0.800000011920929
1744690819.91913,0.0,0.0,0.800000011920929
1744690820.9415095,0.0,0.0,0.800000011920929
1744690821.957991,0.0,0.0,0.800000011920929
1744690822.9874315,0.0,0.0,0.800000011920929
1744690824.0127606,0.0,0.0,0.800000011920929
1744690825.0149043,0.0,0.0,0.800000011920929
1744690826.032425,0.0,0.0,0.800000011920929
1744690827.047748,0.0,0.0,0.800000011920929
1744690828.0725234,0.0,0.0,0.800000011920929
1744690829.075896,0.0,0.0,0.800000011920929
1744690830.1052191,0.0,0.0,0.800000011920929
1744690831.129642,0.0,0.0,0.800000011920929
1744690832.1431057,0.0,0.0,0.800000011920929
1744690833.1680436,0.0,0.0,0.800000011920929
1744690834.1971378,0.0,0.0,0.800000011920929
1744690835.2216482,0.0,0.0,0.800000011920929
1744690836.2413993,0.0,0.0,0.800000011920929
1744690837.2441661,0.0,0.0,0.800000011920929
1744690838.2599132,0.0,0.0,0.800000011920929
