timestamp,speed,throttle,brake
1743890874.711892,0.642095947265625,0.0,0.0
1743890889.5070176,0.269609373807916,0.75,0.0
1743890890.516874,0.18275282088800932,0.75,0.0
1743890891.537883,0.12171208709543717,0.75,0.0
1743890892.5583007,0.07994598895314324,0.75,0.0
1743890893.581293,0.051951247081192635,0.75,0.0
1743890894.6074731,0.03344611711800617,0.75,0.0
1743890895.631087,0.02137239966557392,0.75,0.0
1743890896.631561,0.013726669829688534,0.75,0.0
1743890897.6574605,1.1772552358531028,0.75,0.0
1743890898.6593685,3.1075851729553507,0.75,0.0
1743890899.6621559,4.16109850718245,0.75,0.0
1743890900.688748,4.949054847096142,0.75,0.0
1743890901.6917906,5.667303954853097,0.512499988079071,0.0
1743890902.6974456,6.198088361597997,0.512499988079071,0.0
1743890903.703341,6.602498079327122,0.512499988079071,0.0
1743890904.7084196,6.955543254371431,0.512499988079071,0.0
1743890905.7144554,7.278119193474364,0.512499988079071,0.0
1743890906.715,7.584106935949143,0.512499988079071,0.0
1743890907.7237954,7.8786106402704705,0.512499988079071,0.0
1743890908.7278175,8.16382273848882,0.512499988079071,0.0
1743890909.7343867,8.440724918813428,0.512499988079071,0.0
1743890910.7412088,8.709837200488113,0.512499988079071,0.0
1743890911.7467532,8.971482430859723,0.512499988079071,0.0
1743890912.7533448,9.225905008132594,0.512499988079071,0.0
1743890913.7620964,9.473592463158672,0.512499988079071,0.0
1743890914.7699416,9.717632532551232,0.512499988079071,0.0
1743890915.7715786,9.960835096599984,0.512499988079071,0.0
1743890916.7746437,10.204428950895926,0.512499988079071,0.0
1743890917.7780788,10.448813372533353,0.512499988079071,0.0
1743890918.7806203,10.694431818521661,0.512499988079071,0.0
1743890919.7853527,10.941249078872545,0.512499988079071,0.0
1743890920.8110964,11.195712490952703,0.512499988079071,0.0
1743890921.816917,11.445094296453371,0.512499988079071,0.0
1743890922.8290555,11.695784704884293,0.512499988079071,0.0
1743890923.8480825,11.941284040921744,0.512499988079071,0.0
1743890924.8714898,12.19456030881548,0.512499988079071,0.0
1743890925.897003,12.442594050334003,0.512499988079071,0.0
1743890926.916877,12.691879383299693,0.512499988079071,0.0
1743890927.938115,12.94240496901996,0.512499988079071,0.0
1743890928.957866,13.1942362988078,0.512499988079071,0.0
1743890929.979977,13.447354310118588,0.512499988079071,0.0
1743890931.001188,13.701735959656737,0.512499988079071,0.0
1743890932.0075243,13.950661895792903,0.512499988079071,0.0
1743890933.0294213,14.200821439528452,0.512499988079071,0.0
1743890934.0403106,14.452198151968132,0.512499988079071,0.0
1743890935.0547462,14.711665696870972,0.512499988079071,0.0
1743890936.0698988,14.972425713829379,0.512499988079071,0.0
1743890937.0900774,15.234517716160111,0.512499988079071,0.0
1743890938.1055546,15.498035280900064,0.75,0.0
1743890939.1217868,15.856745504437256,0.75,0.0
1743890940.137413,16.431187713920455,0.75,0.0
1743890941.1576312,17.11437493388143,0.75,0.0
1743890942.1657147,17.824701466128808,0.75,0.0
1743890943.1888092,18.551845386981544,0.75,0.0
1743890944.207061,19.282439392643113,0.75,0.0
1743890945.2223306,20.00978400781412,0.75,0.0
1743890946.2316809,20.730524459494212,0.75,0.0
1743890947.2391195,21.442989466570033,0.75,0.0
1743890948.245277,22.146408051590054,0.75,0.0
1743890949.2521472,22.840418488195304,0.75,0.0
1743890950.2595196,23.524919802739586,0.75,0.0
1743890951.2646365,24.199888801558252,0.75,0.0
1743890952.2712324,24.865389873571985,0.75,0.0
1743890953.277217,25.52151623215754,0.75,0.0
1743890954.2817543,26.168390760207238,0.75,0.0
1743890955.3076549,26.755511683005118,0.2631433308124542,0.0
1743890956.3122182,26.845593774142987,0.512499988079071,0.0
1743890957.3184965,26.647295735558657,0.512499988079071,0.0
1743890958.3192794,26.517184754957224,0.512499988079071,0.0
1743890959.3238006,26.44434128549793,0.512499988079071,0.0
1743890960.3533943,26.40243602915029,0.512499988079071,0.0
1743890961.3553925,26.37930967958034,0.512499988079071,0.0
1743890962.3603098,26.365797650617925,0.512499988079071,0.0
1743890963.3985744,26.35747258475858,0.512499988079071,0.0
1743890964.4085934,26.352364351473906,0.512499988079071,0.0
1743890965.4164665,26.34891212960853,0.512499988079071,0.0
1743890966.4241374,26.34638606406057,0.512499988079071,0.0
1743890967.4256415,26.344400863924573,0.512499988079071,0.0
1743890968.428269,26.342719406103658,0.512499988079071,0.0
1743890969.4305336,26.34124857472803,0.512499988079071,0.0
1743890970.457791,26.341764817643103,0.6751713752746582,0.0
1743890971.479531,26.44438838140246,0.5740667581558228,0.0
1743890972.4964876,26.564224817938495,0.4485630393028259,0.0
1743890973.5126715,26.55537265696519,0.4539213478565216,0.0
1743890974.5251408,26.484046095615007,0.5270453095436096,0.0
1743890975.5397232,26.460031978119346,0.5537631511688232,0.0
1743890976.5515926,26.490593471100304,0.5232793092727661,0.0
